Angle,ReactionTime_s,trials.key_resp.corr,ID,SourceFile,ReactionTime_ms
0.0,1.1175952499906998,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1117.5952499906998
0.0,1.892188015015563,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1892.188015015563
0.0,1.1773448179883417,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1177.3448179883417
0.0,1.0838093860074878,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1083.8093860074878
0.0,1.924851353018312,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1924.851353018312
0.0,1.2919984509935605,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1291.9984509935605
0.0,0.8882586920226458,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,888.2586920226458
0.0,1.3881542799936142,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1388.1542799936142
0.0,1.7028762130066752,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1702.8762130066752
0.0,0.9677201150043402,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,967.7201150043402
0.0,1.1383887660049368,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1138.3887660049368
0.0,1.4200567670050075,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1420.0567670050075
0.0,0.8640971690183505,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,864.0971690183505
20.0,0.7057117630029097,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,705.7117630029097
20.0,1.143183901993325,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1143.183901993325
20.0,0.7098291930160485,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,709.8291930160485
20.0,0.8631576090119779,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,863.1576090119779
20.0,0.7004510550177656,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,700.4510550177656
20.0,1.3248399409931153,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1324.8399409931153
20.0,1.148650214978261,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1148.650214978261
20.0,3.488698346016463,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,3488.698346016463
20.0,0.8158649190154392,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,815.8649190154392
20.0,0.809575456980383,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,809.575456980383
20.0,1.1721163789916318,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1172.1163789916318
20.0,1.3696560460084584,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1369.6560460084584
20.0,1.1754151089990046,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1175.4151089990046
20.0,0.9505180529959034,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,950.5180529959034
20.0,0.972628588002408,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,972.628588002408
40.0,1.4869942770164926,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1486.9942770164926
40.0,1.5188056059996595,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1518.8056059996595
40.0,1.2933379010064527,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1293.3379010064527
40.0,1.2075032579887193,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1207.5032579887193
40.0,0.7623211010068189,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,762.3211010068189
40.0,0.9685349419887644,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,968.5349419887644
40.0,1.0199009110219777,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1019.9009110219777
40.0,1.6797409099817742,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1679.7409099817742
40.0,1.9283112550037913,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1928.3112550037913
40.0,1.143078422988765,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1143.078422988765
40.0,0.9770000950084068,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,977.0000950084068
40.0,0.9252196050074416,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,925.2196050074416
40.0,1.213638440996874,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1213.638440996874
40.0,1.6332073690136897,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1633.2073690136897
40.0,0.9969302989775316,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,996.9302989775316
40.0,0.8691100870200898,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,869.1100870200898
60.0,1.4365230329858605,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1436.5230329858605
60.0,2.273919441009639,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2273.919441009639
60.0,0.915950291993795,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,915.950291993795
60.0,1.1455799780087546,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1145.5799780087546
60.0,1.5276620789954904,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1527.6620789954904
60.0,1.006798788002925,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1006.798788002925
60.0,0.8878573250258341,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,887.8573250258341
60.0,0.6351793369976804,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,635.1793369976804
